batch_index,id,surface,pronunciation,rank,query
141,20559,力江,リキエ,,力江 りきえ 氏名
142,20561,力田,リキタ,,力田 りきた 氏名
143,20561,力田,リキダ,,力田 りきだ 氏名
144,20562,力真,リキシン,,力真 りきしん 氏名
145,20564,力竹,リキタケ,,力竹 りきたけ 氏名
146,20565,力谷,チカタニ,,力谷 ちかたに 氏名
147,20565,力谷,リキタニ,,力谷 りきたに 氏名
148,20566,力身,リキミ,,力身 りきみ 氏名
149,20567,力重,リキシゲ,,力重 りきしげ 氏名
150,20568,力野,リキノ,,力野 りきの 氏名
151,20569,力間,リキマ,,力間 りきま 氏名
152,20570,力頭,リキトウ,,力頭 りきとう 氏名
153,20571,力馬,リキマ,,力馬 りきま 氏名
154,20572,功刃,クヌギ,,功刃 くぬぎ 氏名
155,20573,功家,コウケ,,功家 こうけ 氏名
156,20575,加々,カガ,,加々 かが 氏名
157,20576,加々井,カガイ,,加々井 かがい 氏名
158,20577,加々宮,カガミヤ,,加々宮 かがみや 氏名
159,20578,加々尾,カガオ,,加々尾 かがお 氏名
160,20579,加々山,カガヤマ,,加々山 かがやま 氏名
161,20580,加々島,カガシマ,,加々島 かがしま 氏名
162,20581,加々崎,カガサキ,,加々崎 かがさき 氏名
163,20582,加々本,カガモト,,加々本 かがもと 氏名
164,20583,加々村,カガムラ,,加々村 かがむら 氏名
165,20584,加々爪,カガツメ,,加々爪 かがつめ 氏名
166,20584,加々爪,カガヅメ,,加々爪 かがづめ 氏名
167,20585,加々田,カガタ,,加々田 かがた 氏名
168,20586,加々羅,カガラ,,加々羅 かがら 氏名
169,20587,加々良,カカラ,,加々良 かから 氏名
170,20587,加々良,カガラ,,加々良 かがら 氏名
171,20590,加々路,カガジ,,加々路 かがじ 氏名
172,20591,加々野井,カガノイ,,加々野井 かがのい 氏名
173,20592,加ケ崎,カガサキ,,加ケ崎 かがさき 氏名
174,20593,加ケ嵜,カガサキ,,加ケ嵜 かがさき 氏名
175,20595,加三,カサン,,加三 かさん 氏名
176,20596,加下,カゲ,,加下 かげ 氏名
177,20596,加下,カシタ,,加下 かした 氏名
178,20597,加下井,カゲイ,,加下井 かげい 氏名
179,20598,加世,カセ,,加世 かせ 氏名
180,20599,加世井,カセイ,,加世井 かせい 氏名
181,20601,加世多,カセダ,,加世多 かせだ 氏名
182,20602,加世木,カセキ,,加世木 かせき 氏名
183,20603,加中,カナカ,,加中 かなか 氏名
184,20605,加久保,カクボ,,加久保 かくぼ 氏名
185,20606,加久本,カクモト,,加久本 かくもと 氏名
186,20607,加久田,カクダ,,加久田 かくだ 氏名
187,20608,加久石,カクイシ,,加久石 かくいし 氏名
188,20609,加久見,カクミ,,加久見 かくみ 氏名
189,20611,加九,カク,,加九 かく 氏名
190,20612,加二倉,カニクラ,,加二倉 かにくら 氏名
191,20613,加二谷,カニヤ,,加二谷 かにや 氏名
192,20614,加五元,カゴモト,,加五元 かごもと 氏名
193,20616,加井妻,カイヅマ,,加井妻 かいづま 氏名
194,20617,加井野,カイノ,,加井野 かいの 氏名
195,20618,加仁,カニ,,加仁 かに 氏名
196,20619,加仲,カナカ,,加仲 かなか 氏名
197,20621,加佐利,カサリ,,加佐利 かさり 氏名
198,20623,加佐登,カザト,,加佐登 かざと 氏名
199,20624,加佐見,カサミ,,加佐見 かさみ 氏名
200,20626,加來野,カクノ,,加來野 かくの 氏名
201,20627,加保,カホ,,加保 かほ 氏名
202,20628,加信,カノブ,,加信 かのぶ 氏名
203,20631,加儀,カギ,,加儀 かぎ 氏名
204,20632,加光,カコウ,,加光 かこう 氏名
205,20633,加児,カニ,,加児 かに 氏名
206,20634,加児島,カゴシマ,,加児島 かごしま 氏名
207,20636,加冶,カジ,,加冶 かじ 氏名
208,20637,加冶佐,カジサ,,加冶佐 かじさ 氏名
209,20638,加冶屋,カジヤ,,加冶屋 かじや 氏名
210,20639,加冶川,カジカワ,,加冶川 かじかわ 氏名
211,20640,加冶木,カジキ,,加冶木 かじき 氏名
212,20641,加冷,カレイ,,加冷 かれい 氏名
213,20642,加利,カリ,,加利 かり 氏名
214,20643,加利屋,カリヤ,,加利屋 かりや 氏名
215,20644,加利川,カリカワ,,加利川 かりかわ 氏名
216,20645,加利部,カリベ,,加利部 かりべ 氏名
217,20646,加力,カリキ,,加力 かりき 氏名
218,20647,加加山,カガヤマ,,加加山 かがやま 氏名
219,20648,加加美,カガミ,,加加美 かがみ 氏名
220,20649,加勇田,カユダ,,加勇田 かゆだ 氏名
221,20651,加勢山,カセヤマ,,加勢山 かせやま 氏名
222,20653,加勢本,カセモト,,加勢本 かせもと 氏名
223,20654,加勢熊,カセクマ,,加勢熊 かせくま 氏名
224,20654,加勢熊,カセグマ,,加勢熊 かせぐま 氏名
225,20655,加千須,カチス,,加千須 かちす 氏名
226,20657,加友,カトモ,,加友 かとも 氏名
227,20659,加取,カトリ,,加取 かとり 氏名
228,20660,加口,カグチ,,加口 かぐち 氏名
