id,original,team,surface,pronunciation,type,org_id,image,image_page
5389,仁木安,阪急-朝日-阪急,仁木安,ニキヤスシ,full,5389,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_c31452b73c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_c31452b73c.svg
5389,仁木安,阪急-朝日-阪急,安,ヤスシ,given,5389,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_c31452b73c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_c31452b73c.svg
5390,クリストファー・ニコースキー,ソフトバンク,ニコースキー,ニコースキー,family,5390,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_020352a592.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_020352a592.svg
5390,クリストファー・ニコースキー,ソフトバンク,クリストファー・ニコースキー,クリストファー・ニコースキー,full,5390,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_020352a592.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_020352a592.svg
5390,クリストファー・ニコースキー,ソフトバンク,クリストファー,クリストファー,given,5390,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_020352a592.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_020352a592.svg
5391,ホセ・ニコラス,西鉄,ニコラス,ニコラス,family,5391,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_73e36f7ff0.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_73e36f7ff0.svg
5391,ホセ・ニコラス,西鉄,ホセ・ニコラス,ホセ・ニコラス,full,5391,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_73e36f7ff0.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_73e36f7ff0.svg
5391,ホセ・ニコラス,西鉄,ホセ,ホセ,given,5391,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_73e36f7ff0.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_73e36f7ff0.svg
5392,ロドニー・ニコルズ,ダイエー,ニコルズ,ニコルズ,family,5392,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_2980be6e80.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_2980be6e80.svg
5392,ロドニー・ニコルズ,ダイエー,ロドニー・ニコルズ,ロドニー・ニコルズ,full,5392,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_2980be6e80.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_2980be6e80.svg
5392,ロドニー・ニコルズ,ダイエー,ロドニー,ロドニー,given,5392,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_2980be6e80.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_2980be6e80.svg
5393,西五十六,大阪,西,ニシ,family,5393,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_ef3c8b1662.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_ef3c8b1662.svg
5393,西五十六,大阪,西五十六,ニシイソロク,full,5393,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_ef3c8b1662.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_ef3c8b1662.svg
5393,西五十六,大阪,五十六,イソロク,given,5393,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_ef3c8b1662.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_ef3c8b1662.svg
5394,西清孝,南海-ダイエー-広島-横浜,西,ニシ,family,5394,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_3797c884d6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_3797c884d6.svg
5394,西清孝,南海-ダイエー-広島-横浜,西清孝,ニシキヨタカ,full,5394,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_3797c884d6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_3797c884d6.svg
5394,西清孝,南海-ダイエー-広島-横浜,清孝,キヨタカ,given,5394,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_3797c884d6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_3797c884d6.svg
5395,西俊児,ダイエー-日本ハム,西,ニシ,family,5395,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_a71d8c93a3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_a71d8c93a3.svg
5395,西俊児,ダイエー-日本ハム,西俊児,ニシシュンジ,full,5395,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_a71d8c93a3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_a71d8c93a3.svg
5395,西俊児,ダイエー-日本ハム,俊児,シュンジ,given,5395,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_a71d8c93a3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_a71d8c93a3.svg
5396,西純矢,阪神,西,ニシ,family,5396,http://commons.wikimedia.org/wiki/Special:FilePath/Tigers_Nishi_Junya_20210414.jpg,https://commons.wikimedia.org/wiki/File:Tigers_Nishi_Junya_20210414.jpg
5396,西純矢,阪神,西純矢,ニシジュンヤ,full,5396,http://commons.wikimedia.org/wiki/Special:FilePath/Tigers_Nishi_Junya_20210414.jpg,https://commons.wikimedia.org/wiki/File:Tigers_Nishi_Junya_20210414.jpg
5396,西純矢,阪神,純矢,ジュンヤ,given,5396,http://commons.wikimedia.org/wiki/Special:FilePath/Tigers_Nishi_Junya_20210414.jpg,https://commons.wikimedia.org/wiki/File:Tigers_Nishi_Junya_20210414.jpg
5397,仁志敏久,巨人-横浜,仁志,ニシ,family,5397,http://commons.wikimedia.org/wiki/Special:FilePath/Toshihisa_Nishi_on_June_21%2C_2009.jpg,https://commons.wikimedia.org/wiki/File:Toshihisa_Nishi_on_June_21%2C_2009.jpg
5397,仁志敏久,巨人-横浜,仁志敏久,ニシトシヒサ,full,5397,http://commons.wikimedia.org/wiki/Special:FilePath/Toshihisa_Nishi_on_June_21%2C_2009.jpg,https://commons.wikimedia.org/wiki/File:Toshihisa_Nishi_on_June_21%2C_2009.jpg
5397,仁志敏久,巨人-横浜,敏久,トシヒサ,given,5397,http://commons.wikimedia.org/wiki/Special:FilePath/Toshihisa_Nishi_on_June_21%2C_2009.jpg,https://commons.wikimedia.org/wiki/File:Toshihisa_Nishi_on_June_21%2C_2009.jpg
5398,西三雄,大毎・東京-大洋-東京,西,ニシ,family,5398,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e052e6b06d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e052e6b06d.svg
5398,西三雄,大毎・東京-大洋-東京,西三雄,ニシミツオ,full,5398,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e052e6b06d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e052e6b06d.svg
5398,西三雄,大毎・東京-大洋-東京,三雄,ミツオ,given,5398,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e052e6b06d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e052e6b06d.svg
5399,西勇輝,オリックス-阪神,西,ニシ,family,5399,http://commons.wikimedia.org/wiki/Special:FilePath/OB-Yuki-Nishi.jpg,https://commons.wikimedia.org/wiki/File:OB-Yuki-Nishi.jpg
5399,西勇輝,オリックス-阪神,西勇輝,ニシユウキ,full,5399,http://commons.wikimedia.org/wiki/Special:FilePath/OB-Yuki-Nishi.jpg,https://commons.wikimedia.org/wiki/File:OB-Yuki-Nishi.jpg
5399,西勇輝,オリックス-阪神,勇輝,ユウキ,given,5399,http://commons.wikimedia.org/wiki/Special:FilePath/OB-Yuki-Nishi.jpg,https://commons.wikimedia.org/wiki/File:OB-Yuki-Nishi.jpg
5400,西芳弘,オリックス,西,ニシ,family,5400,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_9a268640b9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_9a268640b9.svg
5400,西芳弘,オリックス,西芳弘,ニシヨシヒロ,full,5400,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_9a268640b9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_9a268640b9.svg
5400,西芳弘,オリックス,芳弘,ヨシヒロ,given,5400,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_9a268640b9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_9a268640b9.svg
5401,西井哲夫,ヤクルト-ロッテ-中日,西井,ニシイ,family,5401,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_c7d548bc32.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_c7d548bc32.svg
5401,西井哲夫,ヤクルト-ロッテ-中日,西井哲夫,ニシイテツオ,full,5401,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_c7d548bc32.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_c7d548bc32.svg
5401,西井哲夫,ヤクルト-ロッテ-中日,哲夫,テツオ,given,5401,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_c7d548bc32.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_c7d548bc32.svg
5402,西井敏次,日本ハム,西井,ニシイ,family,5402,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bdfcf457d3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bdfcf457d3.svg
5402,西井敏次,日本ハム,西井敏次,ニシイトシツグ,full,5402,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bdfcf457d3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bdfcf457d3.svg
5402,西井敏次,日本ハム,敏次,トシツグ,given,5402,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bdfcf457d3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bdfcf457d3.svg
5403,西池秀豪,ライオン,西池,ニシイケ,family,5403,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bcdfc7e21d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bcdfc7e21d.svg
5403,西池秀豪,ライオン,西池秀豪,ニシイケヒデタカ,full,5403,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bcdfc7e21d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bcdfc7e21d.svg
5403,西池秀豪,ライオン,秀豪,ヒデタカ,given,5403,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bcdfc7e21d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bcdfc7e21d.svg
5404,西浦秋夫,南海,西浦,ニシウラ,family,5404,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_b27e205264.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_b27e205264.svg
5404,西浦秋夫,南海,西浦秋夫,ニシウラアキオ,full,5404,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_b27e205264.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_b27e205264.svg
5404,西浦秋夫,南海,秋夫,アキオ,given,5404,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_b27e205264.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_b27e205264.svg
5405,西浦克拓,日本ハム,西浦,ニシウラ,family,5405,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bfc205abc2.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bfc205abc2.svg
5405,西浦克拓,日本ハム,西浦克拓,ニシウラカツヒロ,full,5405,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bfc205abc2.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bfc205abc2.svg
5405,西浦克拓,日本ハム,克拓,カツヒロ,given,5405,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_bfc205abc2.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_bfc205abc2.svg
5406,西浦敏弘,南海,西浦,ニシウラ,family,5406,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_edd98a8f35.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_edd98a8f35.svg
5406,西浦敏弘,南海,西浦敏弘,ニシウラトシヒロ,full,5406,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_edd98a8f35.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_edd98a8f35.svg
5406,西浦敏弘,南海,敏弘,トシヒロ,given,5406,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_edd98a8f35.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_edd98a8f35.svg
5407,西浦直亨,ヤクルト,西浦,ニシウラ,family,5407,http://commons.wikimedia.org/wiki/Special:FilePath/20140817_Naomichi_Nisiura%2C_infielder_of_the_Tokyo_Yakult_Swallows%2C_at_Yokosuka_Stadium.JPG,https://commons.wikimedia.org/wiki/File:20140817_Naomichi_Nisiura%2C_infielder_of_the_Tokyo_Yakult_Swallows%2C_at_Yokosuka_Stadium.JPG
5407,西浦直亨,ヤクルト,西浦直亨,ニシウラナオミチ,full,5407,http://commons.wikimedia.org/wiki/Special:FilePath/20140817_Naomichi_Nisiura%2C_infielder_of_the_Tokyo_Yakult_Swallows%2C_at_Yokosuka_Stadium.JPG,https://commons.wikimedia.org/wiki/File:20140817_Naomichi_Nisiura%2C_infielder_of_the_Tokyo_Yakult_Swallows%2C_at_Yokosuka_Stadium.JPG
5407,西浦直亨,ヤクルト,直亨,ナオミチ,given,5407,http://commons.wikimedia.org/wiki/Special:FilePath/20140817_Naomichi_Nisiura%2C_infielder_of_the_Tokyo_Yakult_Swallows%2C_at_Yokosuka_Stadium.JPG,https://commons.wikimedia.org/wiki/File:20140817_Naomichi_Nisiura%2C_infielder_of_the_Tokyo_Yakult_Swallows%2C_at_Yokosuka_Stadium.JPG
5408,西浦颯大,オリックス,西浦,ニシウラ,family,5408,http://commons.wikimedia.org/wiki/Special:FilePath/Nishiura00.jpg,https://commons.wikimedia.org/wiki/File:Nishiura00.jpg
5408,西浦颯大,オリックス,西浦颯大,ニシウラハヤト,full,5408,http://commons.wikimedia.org/wiki/Special:FilePath/Nishiura00.jpg,https://commons.wikimedia.org/wiki/File:Nishiura00.jpg
5408,西浦颯大,オリックス,颯大,ハヤト,given,5408,http://commons.wikimedia.org/wiki/Special:FilePath/Nishiura00.jpg,https://commons.wikimedia.org/wiki/File:Nishiura00.jpg
5409,西江一郎,大阪-東映,西江,ニシエ,family,5409,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_5b82de0577.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_5b82de0577.svg
5409,西江一郎,大阪-東映,西江一郎,ニシエイチロウ,full,5409,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_5b82de0577.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_5b82de0577.svg
5409,西江一郎,大阪-東映,一郎,イチロウ,given,5409,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_5b82de0577.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_5b82de0577.svg
5410,西尾慈高,大阪-中日,西尾,ニシオ,family,5410,http://commons.wikimedia.org/wiki/Special:FilePath/Shigetaka_Nishio_1955_Scan10018.jpg,https://commons.wikimedia.org/wiki/File:Shigetaka_Nishio_1955_Scan10018.jpg
5410,西尾慈高,大阪-中日,西尾慈高,ニシオシゲタカ,full,5410,http://commons.wikimedia.org/wiki/Special:FilePath/Shigetaka_Nishio_1955_Scan10018.jpg,https://commons.wikimedia.org/wiki/File:Shigetaka_Nishio_1955_Scan10018.jpg
5410,西尾慈高,大阪-中日,慈高,シゲタカ,given,5410,http://commons.wikimedia.org/wiki/Special:FilePath/Shigetaka_Nishio_1955_Scan10018.jpg,https://commons.wikimedia.org/wiki/File:Shigetaka_Nishio_1955_Scan10018.jpg
5411,西尾利春,阪急,西尾,ニシオ,family,5411,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e0fba52399.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e0fba52399.svg
5411,西尾利春,阪急,西尾利春,ニシオトシハル,full,5411,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e0fba52399.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e0fba52399.svg
5411,西尾利春,阪急,利春,トシハル,given,5411,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e0fba52399.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e0fba52399.svg
5412,西尾裕,南海,西尾,ニシオ,family,5412,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e470fba257.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e470fba257.svg
5412,西尾裕,南海,西尾裕,ニシオユタカ,full,5412,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e470fba257.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e470fba257.svg
5412,西尾裕,南海,裕,ユタカ,given,5412,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/baseball/bb_e470fba257.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/baseball/bb_e470fba257.svg
