id,original,surface,pronunciation,type,school_type,founder,prefecture,city,status,code,wikidata
19690,大崎市立志田小学校,志田小,シダショウ,common,小学校,公立,宮城県,大崎市,former,B104222150036,Q84493545
19690,大崎市立志田小学校,志田,シダ,name,小学校,公立,宮城県,大崎市,former,B104222150036,Q84493545
19691,大崎市立長岡小学校,長岡小,ナガオカショウ,common,小学校,公立,宮城県,大崎市,former,B104222150045,Q84493552
19691,大崎市立長岡小学校,長岡,ナガオカ,name,小学校,公立,宮城県,大崎市,former,B104222150045,Q84493552
19692,大崎市立東大崎小学校,東大崎小,ヒガシオオサキショウ,common,小学校,公立,宮城県,大崎市,former,B104222150054,Q84493556
19692,大崎市立東大崎小学校,東大崎,ヒガシオオサキ,name,小学校,公立,宮城県,大崎市,former,B104222150054,Q84493556
19693,大崎市立宮沢小学校,宮沢小,ミヤザワショウ,common,小学校,公立,宮城県,大崎市,former,B104222150063,Q84493554
19693,大崎市立宮沢小学校,宮沢,ミヤザワ,name,小学校,公立,宮城県,大崎市,former,B104222150063,Q84493554
19694,大崎市立富永小学校,富永小,トミナガショウ,common,小学校,公立,宮城県,大崎市,former,B104222150072,Q84493558
19694,大崎市立富永小学校,富永,トミナガ,name,小学校,公立,宮城県,大崎市,former,B104222150072,Q84493558
19695,大崎市立西古川小学校,西古川小,ニシフルカワショウ,common,小学校,公立,宮城県,大崎市,former,B104222150081,Q84493547
19695,大崎市立西古川小学校,西古川,ニシフルカワ,name,小学校,公立,宮城県,大崎市,former,B104222150081,Q84493547
19696,大崎市立敷玉小学校,敷玉小,シキタマショウ,common,小学校,公立,宮城県,大崎市,current,B104222150090,Q84493561
19696,大崎市立敷玉小学校,敷玉,シキタマ,name,小学校,公立,宮城県,大崎市,current,B104222150090,Q84493561
19697,大崎市立清滝小学校,清滝小,キヨタキショウ,common,小学校,公立,宮城県,大崎市,former,B104222150107,Q84493560
19697,大崎市立清滝小学校,清滝,キヨタキ,name,小学校,公立,宮城県,大崎市,former,B104222150107,Q84493560
19698,大崎市立松山小学校,松山小,マツヤマショウ,common,小学校,公立,宮城県,大崎市,current,B104222150116,Q84493578
19698,大崎市立松山小学校,松山,マツヤマ,name,小学校,公立,宮城県,大崎市,current,B104222150116,Q84493578
19699,大崎市立三本木小学校,三本木小,サンボンギショウ,common,小学校,公立,宮城県,大崎市,current,B104222150125,Q84493587
19699,大崎市立三本木小学校,三本木,サンボンギ,name,小学校,公立,宮城県,大崎市,current,B104222150125,Q84493587
19700,大崎市立鹿島台小学校,鹿島台小,カシマダイショウ,common,小学校,公立,宮城県,大崎市,current,B104222150134,Q84493589
19700,大崎市立鹿島台小学校,鹿島台,カシマダイ,name,小学校,公立,宮城県,大崎市,current,B104222150134,Q84493589
19701,大崎市立鳴子小学校,鳴子小,ナルコショウ,common,小学校,公立,宮城県,大崎市,former,B104222150143,Q84493599
19701,大崎市立鳴子小学校,鳴子,ナルコ,name,小学校,公立,宮城県,大崎市,former,B104222150143,Q84493599
19702,大崎市立川渡小学校,川渡小,カワタビショウ,common,小学校,公立,宮城県,大崎市,former,B104222150152,Q84493602
19702,大崎市立川渡小学校,川渡,カワタビ,name,小学校,公立,宮城県,大崎市,former,B104222150152,Q84493602
19703,大崎市立鬼首小学校,鬼首小,オニコウベショウ,common,小学校,公立,宮城県,大崎市,former,B104222150161,Q84493604
19703,大崎市立鬼首小学校,鬼首,オニコウベ,name,小学校,公立,宮城県,大崎市,former,B104222150161,Q84493604
19704,大崎市立田尻小学校,田尻小,タジリショウ,common,小学校,公立,宮城県,大崎市,current,B104222150170,Q84493609
19704,大崎市立田尻小学校,田尻,タジリ,name,小学校,公立,宮城県,大崎市,current,B104222150170,Q84493609
19705,大崎市立沼部小学校,沼部小,ヌマベショウ,common,小学校,公立,宮城県,大崎市,current,B104222150189,Q84493613
19705,大崎市立沼部小学校,沼部,ヌマベ,name,小学校,公立,宮城県,大崎市,current,B104222150189,Q84493613
19706,大崎市立大貫小学校,大貫小,オオヌキショウ,common,小学校,公立,宮城県,大崎市,current,B104222150198,Q84493619
19706,大崎市立大貫小学校,大貫,オオヌキ,name,小学校,公立,宮城県,大崎市,current,B104222150198,Q84493619
19707,大崎市立岩出山小学校,岩出山小,イワデヤマショウ,common,小学校,公立,宮城県,大崎市,current,B104222150205,Q84493594
19707,大崎市立岩出山小学校,岩出山,イワデヤマ,name,小学校,公立,宮城県,大崎市,current,B104222150205,Q84493594
19708,大崎市立古川第三小学校,古川第三小,フルカワダイサンショウ,common,小学校,公立,宮城県,大崎市,current,B104222150214,Q84493564
19708,大崎市立古川第三小学校,古川第三,フルカワダイサン,name,小学校,公立,宮城県,大崎市,current,B104222150214,Q84493564
19709,大崎市立高倉小学校,高倉小,タカクラショウ,common,小学校,公立,宮城県,大崎市,former,B104222150223,Q84493566
19709,大崎市立高倉小学校,高倉,タカクラ,name,小学校,公立,宮城県,大崎市,former,B104222150223,Q84493566
19710,大崎市立古川第四小学校,古川第四小,フルカワダイヨンショウ,common,小学校,公立,宮城県,大崎市,current,B104222150232,Q84493571
19710,大崎市立古川第四小学校,古川第四,フルカワダイヨン,name,小学校,公立,宮城県,大崎市,current,B104222150232,Q84493571
19711,大崎市立下伊場野小学校,下伊場野小,シモイバノショウ,common,小学校,公立,宮城県,大崎市,former,B104222150241,Q84493582
19711,大崎市立下伊場野小学校,下伊場野,シモイバノ,name,小学校,公立,宮城県,大崎市,former,B104222150241,Q84493582
19712,大崎市立古川第五小学校,古川第五小,フルカワダイゴショウ,common,小学校,公立,宮城県,大崎市,current,B104222150250,Q84493575
19712,大崎市立古川第五小学校,古川第五,フルカワダイゴ,name,小学校,公立,宮城県,大崎市,current,B104222150250,Q84493575
19713,大崎市立古川北小学校,古川北小,フルカワキタショウ,common,小学校,公立,宮城県,大崎市,current,B104222150269,Q113623993
19713,大崎市立古川北小学校,古川北,フルカワキタ,name,小学校,公立,宮城県,大崎市,current,B104222150269,Q113623993
19714,富谷市立富谷小学校,富谷小,トミヤショウ,common,小学校,公立,宮城県,富谷市,current,B104222160016,Q21653784
19714,富谷市立富谷小学校,富谷,トミヤ,name,小学校,公立,宮城県,富谷市,current,B104222160016,Q21653784
19715,富谷市立富ケ丘小学校,富ケ丘小,トミガオカショウ,common,小学校,公立,宮城県,富谷市,current,B104222160025,Q21653783
19715,富谷市立富ケ丘小学校,富ケ丘,トミガオカ,name,小学校,公立,宮城県,富谷市,current,B104222160025,Q21653783
19716,富谷市立東向陽台小学校,東向陽台小,ヒガシコウヨウダイショウ,common,小学校,公立,宮城県,富谷市,current,B104222160034,Q21653785
19716,富谷市立東向陽台小学校,東向陽台,ヒガシコウヨウダイ,name,小学校,公立,宮城県,富谷市,current,B104222160034,Q21653785
19717,富谷市立あけの平小学校,あけの平小,アケノダイラショウ,common,小学校,公立,宮城県,富谷市,current,B104222160043,Q21653781
19717,富谷市立あけの平小学校,あけの平,アケノダイラ,name,小学校,公立,宮城県,富谷市,current,B104222160043,Q21653781
19718,富谷市立日吉台小学校,日吉台小,ヒヨシダイショウ,common,小学校,公立,宮城県,富谷市,current,B104222160052,Q21653786
19718,富谷市立日吉台小学校,日吉台,ヒヨシダイ,name,小学校,公立,宮城県,富谷市,current,B104222160052,Q21653786
19719,富谷市立成田東小学校,成田東小,ナリタヒガシショウ,common,小学校,公立,宮城県,富谷市,current,B104222160061,Q21653789
19719,富谷市立成田東小学校,成田東,ナリタヒガシ,name,小学校,公立,宮城県,富谷市,current,B104222160061,Q21653789
19720,富谷市立成田小学校,成田小,ナリタショウ,common,小学校,公立,宮城県,富谷市,current,B104222160070,Q21653788
19720,富谷市立成田小学校,成田,ナリタ,name,小学校,公立,宮城県,富谷市,current,B104222160070,Q21653788
19721,富谷市立明石台小学校,明石台小,アカイシダイショウ,common,小学校,公立,宮城県,富谷市,current,B104222160089,Q21653780
19721,富谷市立明石台小学校,明石台,アカイシダイ,name,小学校,公立,宮城県,富谷市,current,B104222160089,Q21653780
19722,蔵王町立宮小学校,宮小,ミヤショウ,common,小学校,公立,宮城県,蔵王町,current,B104223010016,Q11621949
19722,蔵王町立宮小学校,宮,ミヤ,name,小学校,公立,宮城県,蔵王町,current,B104223010016,Q11621949
19723,蔵王町立遠刈田小学校,遠刈田小,トオガッタショウ,common,小学校,公立,宮城県,蔵王町,current,B104223010025,Q84493126
19723,蔵王町立遠刈田小学校,遠刈田,トオガッタ,name,小学校,公立,宮城県,蔵王町,current,B104223010025,Q84493126
19724,蔵王町立円田小学校,円田小,エンダショウ,common,小学校,公立,宮城県,蔵王町,current,B104223010034,Q84493117
19724,蔵王町立円田小学校,円田,エンダ,name,小学校,公立,宮城県,蔵王町,current,B104223010034,Q84493117
19725,蔵王町立平沢小学校,平沢小,ヒラサワショウ,common,小学校,公立,宮城県,蔵王町,current,B104223010043,Q84493119
19725,蔵王町立平沢小学校,平沢,ヒラサワ,name,小学校,公立,宮城県,蔵王町,current,B104223010043,Q84493119
19726,蔵王町立永野小学校,永野小,ナガノショウ,common,小学校,公立,宮城県,蔵王町,current,B104223010052,Q84493124
19726,蔵王町立永野小学校,永野,ナガノ,name,小学校,公立,宮城県,蔵王町,current,B104223010052,Q84493124
19727,七ヶ宿町立七ヶ宿小学校,七ヶ宿小,シチカシュクショウ,common,小学校,公立,宮城県,七ヶ宿町,current,B104223020014,Q17992658
19727,七ヶ宿町立七ヶ宿小学校,七ヶ宿,シチカシュク,name,小学校,公立,宮城県,七ヶ宿町,current,B104223020014,Q17992658
19727,七ヶ宿町立七ヶ宿小学校,七小,,nick,小学校,公立,宮城県,七ヶ宿町,current,B104223020014,Q17992658
19728,大河原町立大河原小学校,大河原小,オオガワラショウ,common,小学校,公立,宮城県,大河原町,current,B104223210014,Q84493131
19728,大河原町立大河原小学校,大河原,オオガワラ,name,小学校,公立,宮城県,大河原町,current,B104223210014,Q84493131
19728,大河原町立大河原小学校,大小,ダイショウ,nick,小学校,公立,宮城県,大河原町,current,B104223210014,Q84493131
19729,大河原町立金ケ瀬小学校,金ケ瀬小,カナガセショウ,common,小学校,公立,宮城県,大河原町,current,B104223210023,Q84493132
19729,大河原町立金ケ瀬小学校,金ケ瀬,カナガセ,name,小学校,公立,宮城県,大河原町,current,B104223210023,Q84493132
19730,大河原町立大河原南小学校,大河原南小,オオガワラミナミショウ,common,小学校,公立,宮城県,大河原町,current,B104223210032,Q84493135
19730,大河原町立大河原南小学校,大河原南,オオガワラミナミ,name,小学校,公立,宮城県,大河原町,current,B104223210032,Q84493135
19730,大河原町立大河原南小学校,南小,ミナミショウ,nick,小学校,公立,宮城県,大河原町,current,B104223210032,Q84493135
19731,村田町立村田第二小学校,村田第二小,ムラタダイニショウ,common,小学校,公立,宮城県,村田町,current,B104223220012,Q84493141
19731,村田町立村田第二小学校,村田第二,ムラタダイニ,name,小学校,公立,宮城県,村田町,current,B104223220012,Q84493141
19732,村田町立村田小学校,村田小,ムラタショウ,common,小学校,公立,宮城県,村田町,current,B104223220021,Q84493138
19732,村田町立村田小学校,村田,ムラタ,name,小学校,公立,宮城県,村田町,current,B104223220021,Q84493138
19733,柴田町立槻木小学校,槻木小,ツキノキショウ,common,小学校,公立,宮城県,柴田町,current,B104223230010,Q84493149
19733,柴田町立槻木小学校,槻木,ツキノキ,name,小学校,公立,宮城県,柴田町,current,B104223230010,Q84493149
19734,柴田町立柴田小学校,柴田小,シバタショウ,common,小学校,公立,宮城県,柴田町,current,B104223230029,Q84493152
19734,柴田町立柴田小学校,柴田,シバタ,name,小学校,公立,宮城県,柴田町,current,B104223230029,Q84493152
19735,柴田町立船岡小学校,船岡小,フナオカショウ,common,小学校,公立,宮城県,柴田町,current,B104223230038,Q84493145
19735,柴田町立船岡小学校,船岡,フナオカ,name,小学校,公立,宮城県,柴田町,current,B104223230038,Q84493145
19736,柴田町立船迫小学校,船迫小,フナバサマショウ,common,小学校,公立,宮城県,柴田町,current,B104223230047,Q84493155
19736,柴田町立船迫小学校,船迫,フナバサマ,name,小学校,公立,宮城県,柴田町,current,B104223230047,Q84493155
19737,柴田町立西住小学校,西住小,ニシズミショウ,common,小学校,公立,宮城県,柴田町,current,B104223230056,Q84493157
19737,柴田町立西住小学校,西住,ニシズミ,name,小学校,公立,宮城県,柴田町,current,B104223230056,Q84493157
19738,柴田町立東船岡小学校,東船岡小,ヒガシフナオカショウ,common,小学校,公立,宮城県,柴田町,current,B104223230065,Q84493160
19738,柴田町立東船岡小学校,東船岡,ヒガシフナオカ,name,小学校,公立,宮城県,柴田町,current,B104223230065,Q84493160
19739,川崎町立川崎小学校,川崎小,カワサキショウ,common,小学校,公立,宮城県,川崎町,current,B104223240018,Q21652898
19739,川崎町立川崎小学校,川崎,カワサキ,name,小学校,公立,宮城県,川崎町,current,B104223240018,Q21652898
19740,川崎町立川崎第二小学校,川崎第二小,カワサキダイニショウ,common,小学校,公立,宮城県,川崎町,current,B104223240027,Q21652899
19740,川崎町立川崎第二小学校,川崎第二,カワサキダイニ,name,小学校,公立,宮城県,川崎町,current,B104223240027,Q21652899
19741,川崎町立前川小学校,前川小,マエカワショウ,common,小学校,公立,宮城県,川崎町,former,B104223240036,Q28685942
19741,川崎町立前川小学校,前川,マエカワ,name,小学校,公立,宮城県,川崎町,former,B104223240036,Q28685942
19742,川崎町立富岡小学校,富岡小,トミオカショウ,common,小学校,公立,宮城県,川崎町,current,B104223240045,Q23985485
19742,川崎町立富岡小学校,富岡,トミオカ,name,小学校,公立,宮城県,川崎町,current,B104223240045,Q23985485
19743,丸森町立丸森小学校,丸森小,マルモリショウ,common,小学校,公立,宮城県,丸森町,current,B104223410012,Q84493164
19743,丸森町立丸森小学校,丸森,マルモリ,name,小学校,公立,宮城県,丸森町,current,B104223410012,Q84493164
19744,丸森町立金山小学校,金山小,カネヤマショウ,common,小学校,公立,宮城県,丸森町,former,B104223410021,Q84493169
19744,丸森町立金山小学校,金山,カネヤマ,name,小学校,公立,宮城県,丸森町,former,B104223410021,Q84493169
19745,丸森町立筆甫小学校,筆甫小,ヒッポショウ,common,小学校,公立,宮城県,丸森町,former,B104223410030,Q84493171
19745,丸森町立筆甫小学校,筆甫,ヒッポ,name,小学校,公立,宮城県,丸森町,former,B104223410030,Q84493171
19746,丸森町立大内小学校,大内小,オオウチショウ,common,小学校,公立,宮城県,丸森町,former,B104223410049,Q84493178
19746,丸森町立大内小学校,大内,オオウチ,name,小学校,公立,宮城県,丸森町,former,B104223410049,Q84493178
19747,丸森町立小斎小学校,小斎小,コサイショウ,common,小学校,公立,宮城県,丸森町,former,B104223410058,Q84493181
19747,丸森町立小斎小学校,小斎,コサイ,name,小学校,公立,宮城県,丸森町,former,B104223410058,Q84493181
19748,丸森町立舘矢間小学校,舘矢間小,タテヤマショウ,common,小学校,公立,宮城県,丸森町,current,B104223410067,Q11368364
19748,丸森町立舘矢間小学校,舘矢間,タテヤマ,name,小学校,公立,宮城県,丸森町,current,B104223410067,Q11368364
19749,丸森町立大張小学校,大張小,オオハリショウ,common,小学校,公立,宮城県,丸森町,former,B104223410076,Q84493185
19749,丸森町立大張小学校,大張,オオハリ,name,小学校,公立,宮城県,丸森町,former,B104223410076,Q84493185
19750,丸森町立耕野小学校,耕野小,コウヤショウ,common,小学校,公立,宮城県,丸森町,former,B104223410085,Q84493188
19750,丸森町立耕野小学校,耕野,コウヤ,name,小学校,公立,宮城県,丸森町,former,B104223410085,Q84493188
19751,亘理町立亘理小学校,亘理小,ワタリショウ,common,小学校,公立,宮城県,亘理町,current,B104223610010,Q11373832
19751,亘理町立亘理小学校,亘理,ワタリ,name,小学校,公立,宮城県,亘理町,current,B104223610010,Q11373832
19752,亘理町立吉田小学校,吉田小,ヨシダショウ,common,小学校,公立,宮城県,亘理町,current,B104223610029,Q84493496
19752,亘理町立吉田小学校,吉田,ヨシダ,name,小学校,公立,宮城県,亘理町,current,B104223610029,Q84493496
19753,亘理町立長瀞小学校,長瀞小,ナガトロショウ,common,小学校,公立,宮城県,亘理町,current,B104223610038,Q84493500
19753,亘理町立長瀞小学校,長瀞,ナガトロ,name,小学校,公立,宮城県,亘理町,current,B104223610038,Q84493500
19754,亘理町立逢隈小学校,逢隈小,オオクマショウ,common,小学校,公立,宮城県,亘理町,current,B104223610047,Q11373833
19754,亘理町立逢隈小学校,逢隈,オオクマ,name,小学校,公立,宮城県,亘理町,current,B104223610047,Q11373833
19755,亘理町立高屋小学校,高屋小,コウヤショウ,common,小学校,公立,宮城県,亘理町,current,B104223610056,Q84493503
19755,亘理町立高屋小学校,高屋,コウヤ,name,小学校,公立,宮城県,亘理町,current,B104223610056,Q84493503
19756,亘理町立荒浜小学校,荒浜小,アラハマショウ,common,小学校,公立,宮城県,亘理町,current,B104223610065,Q84493493
19756,亘理町立荒浜小学校,荒浜,アラハマ,name,小学校,公立,宮城県,亘理町,current,B104223610065,Q84493493
19757,山元町立坂元小学校,坂元小,サカモトショウ,common,小学校,公立,宮城県,山元町,current,B104223620018,Q84493507
19757,山元町立坂元小学校,坂元,サカモト,name,小学校,公立,宮城県,山元町,current,B104223620018,Q84493507
19758,山元町立山下小学校,山下小,ヤマシタショウ,common,小学校,公立,宮城県,山元町,current,B104223620027,Q84493511
19758,山元町立山下小学校,山下,ヤマシタ,name,小学校,公立,宮城県,山元町,current,B104223620027,Q84493511
19759,山元町立山下第一小学校,山下第一小,ヤマシタダイイチショウ,common,小学校,公立,宮城県,山元町,current,B104223620036,Q84493514
19759,山元町立山下第一小学校,山下第一,ヤマシタダイイチ,name,小学校,公立,宮城県,山元町,current,B104223620036,Q84493514
19760,山元町立山下第二小学校,山下第二小,ヤマシタダイニショウ,common,小学校,公立,宮城県,山元町,current,B104223620045,Q84493517
19760,山元町立山下第二小学校,山下第二,ヤマシタダイニ,name,小学校,公立,宮城県,山元町,current,B104223620045,Q84493517
19761,松島町立松島第一小学校,松島第一小,マツシマダイイチショウ,common,小学校,公立,宮城県,松島町,current,B104224010014,Q11530165
19761,松島町立松島第一小学校,松島第一,マツシマダイイチ,name,小学校,公立,宮城県,松島町,current,B104224010014,Q11530165
19761,松島町立松島第一小学校,松島一小,マツシマイッショウ,nick,小学校,公立,宮城県,松島町,current,B104224010014,Q11530165
19762,松島町立松島第二小学校,松島第二小,マツシマダイニショウ,common,小学校,公立,宮城県,松島町,current,B104224010023,Q84493524
19762,松島町立松島第二小学校,松島第二,マツシマダイニ,name,小学校,公立,宮城県,松島町,current,B104224010023,Q84493524
19762,松島町立松島第二小学校,松島二小,マツシマニショウ,nick,小学校,公立,宮城県,松島町,current,B104224010023,Q84493524
19762,松島町立松島第二小学校,二小,,nick,小学校,公立,宮城県,松島町,current,B104224010023,Q84493524
19762,松島町立松島第二小学校,松二小,,nick,小学校,公立,宮城県,松島町,current,B104224010023,Q84493524
19763,松島町立松島第五小学校,松島第五小,マツシマダイゴショウ,common,小学校,公立,宮城県,松島町,current,B104224010032,Q84493527
19763,松島町立松島第五小学校,松島第五,マツシマダイゴ,name,小学校,公立,宮城県,松島町,current,B104224010032,Q84493527
19763,松島町立松島第五小学校,松島五小,マツシマゴショウ,nick,小学校,公立,宮城県,松島町,current,B104224010032,Q84493527
19764,七ヶ浜町立亦楽小学校,亦楽小,エキラクショウ,common,小学校,公立,宮城県,七ヶ浜町,current,B104224040018,Q84493531
19764,七ヶ浜町立亦楽小学校,亦楽,エキラク,name,小学校,公立,宮城県,七ヶ浜町,current,B104224040018,Q84493531
19765,七ヶ浜町立松ヶ浜小学校,松ヶ浜小,マツガハマショウ,common,小学校,公立,宮城県,七ヶ浜町,current,B104224040027,Q84493532
19765,七ヶ浜町立松ヶ浜小学校,松ヶ浜,マツガハマ,name,小学校,公立,宮城県,七ヶ浜町,current,B104224040027,Q84493532
19766,七ヶ浜町立汐見小学校,汐見小,シオミショウ,common,小学校,公立,宮城県,七ヶ浜町,current,B104224040036,Q84493533
19766,七ヶ浜町立汐見小学校,汐見,シオミ,name,小学校,公立,宮城県,七ヶ浜町,current,B104224040036,Q84493533
19767,利府町立利府小学校,利府小,リフショウ,common,小学校,公立,宮城県,利府町,current,B104224060013,Q21655161
19767,利府町立利府小学校,利府,リフ,name,小学校,公立,宮城県,利府町,current,B104224060013,Q21655161
19768,利府町立利府第二小学校,利府第二小,リフダイニショウ,common,小学校,公立,宮城県,利府町,current,B104224060022,Q21655162
19768,利府町立利府第二小学校,利府第二,リフダイニ,name,小学校,公立,宮城県,利府町,current,B104224060022,Q21655162
19769,利府町立利府第三小学校,利府第三小,リフダイサンショウ,common,小学校,公立,宮城県,利府町,current,B104224060031,Q22120861
19769,利府町立利府第三小学校,利府第三,リフダイサン,name,小学校,公立,宮城県,利府町,current,B104224060031,Q22120861
19770,利府町立しらかし台小学校,しらかし台小,シラカシダイショウ,common,小学校,公立,宮城県,利府町,current,B104224060040,Q84493535
19770,利府町立しらかし台小学校,しらかし台,シラカシダイ,name,小学校,公立,宮城県,利府町,current,B104224060040,Q84493535
19771,利府町立青山小学校,青山小,アオヤマショウ,common,小学校,公立,宮城県,利府町,current,B104224060059,Q84493536
19771,利府町立青山小学校,青山,アオヤマ,name,小学校,公立,宮城県,利府町,current,B104224060059,Q84493536
19772,利府町立菅谷台小学校,菅谷台小,スガヤダイショウ,common,小学校,公立,宮城県,利府町,current,B104224060068,Q28691534
19772,利府町立菅谷台小学校,菅谷台,スガヤダイ,name,小学校,公立,宮城県,利府町,current,B104224060068,Q28691534
19773,大和町立吉岡小学校,吉岡小,ヨシオカショウ,common,小学校,公立,宮城県,大和町,current,B104224210012,Q21653434
19773,大和町立吉岡小学校,吉岡,ヨシオカ,name,小学校,公立,宮城県,大和町,current,B104224210012,Q21653434
19774,大和町立宮床小学校,宮床小,ミヤトコショウ,common,小学校,公立,宮城県,大和町,current,B104224210021,Q21653431
19774,大和町立宮床小学校,宮床,ミヤトコ,name,小学校,公立,宮城県,大和町,current,B104224210021,Q21653431
19775,大和町立吉田小学校,吉田小,ヨシダショウ,common,小学校,公立,宮城県,大和町,current,B104224210030,Q21653436
19775,大和町立吉田小学校,吉田,ヨシダ,name,小学校,公立,宮城県,大和町,current,B104224210030,Q21653436
19776,大和町立鶴巣小学校,鶴巣小,ツルスショウ,common,小学校,公立,宮城県,大和町,current,B104224210049,Q84493537
19776,大和町立鶴巣小学校,鶴巣,ツルス,name,小学校,公立,宮城県,大和町,current,B104224210049,Q84493537
19777,大和町立落合小学校,落合小,オチアイショウ,common,小学校,公立,宮城県,大和町,current,B104224210058,Q84493538
19777,大和町立落合小学校,落合,オチアイ,name,小学校,公立,宮城県,大和町,current,B104224210058,Q84493538
19778,大和町立小野小学校,小野小,オノショウ,common,小学校,公立,宮城県,大和町,current,B104224210067,Q21653430
19778,大和町立小野小学校,小野,オノ,name,小学校,公立,宮城県,大和町,current,B104224210067,Q21653430
19779,大郷町立大郷小学校,大郷小,オオサトショウ,common,小学校,公立,宮城県,大郷町,current,B104224220010,Q20043426
19779,大郷町立大郷小学校,大郷,オオサト,name,小学校,公立,宮城県,大郷町,current,B104224220010,Q20043426
19780,大衡村立大衡小学校,大衡小,オオヒラショウ,common,小学校,公立,宮城県,大衡村,current,B104224240016,Q20043461
19780,大衡村立大衡小学校,大衡,オオヒラ,name,小学校,公立,宮城県,大衡村,current,B104224240016,Q20043461
19781,色麻町立色麻小学校,色麻小,シカマショウ,common,小学校,公立,宮城県,色麻町,former,B104224440014,Q84493622
19781,色麻町立色麻小学校,色麻,シカマ,name,小学校,公立,宮城県,色麻町,former,B104224440014,Q84493622
19782,加美町立中新田小学校,中新田小,ナカニイダショウ,common,小学校,公立,宮城県,加美町,current,B104224450011,Q84493625
19782,加美町立中新田小学校,中新田,ナカニイダ,name,小学校,公立,宮城県,加美町,current,B104224450011,Q84493625
19783,加美町立広原小学校,広原小,ヒロハラショウ,common,小学校,公立,宮城県,加美町,current,B104224450020,Q84493630
19783,加美町立広原小学校,広原,ヒロハラ,name,小学校,公立,宮城県,加美町,current,B104224450020,Q84493630
19783,加美町立広原小学校,広小,,nick,小学校,公立,宮城県,加美町,current,B104224450020,Q84493630
19784,加美町立鳴瀬小学校,鳴瀬小,ナルセショウ,common,小学校,公立,宮城県,加美町,current,B104224450039,Q84493632
19784,加美町立鳴瀬小学校,鳴瀬,ナルセ,name,小学校,公立,宮城県,加美町,current,B104224450039,Q84493632
19785,加美町立東小野田小学校,東小野田小,ヒガシオノダショウ,common,小学校,公立,宮城県,加美町,former,B104224450048,Q84493635
19785,加美町立東小野田小学校,東小野田,ヒガシオノダ,name,小学校,公立,宮城県,加美町,former,B104224450048,Q84493635
19786,加美町立鹿原小学校,鹿原小,カノハラショウ,common,小学校,公立,宮城県,加美町,former,B104224450057,Q138841296
19786,加美町立鹿原小学校,鹿原,カノハラ,name,小学校,公立,宮城県,加美町,former,B104224450057,Q138841296
19786,加美町立鹿原小学校,鹿小,,nick,小学校,公立,宮城県,加美町,former,B104224450057,Q138841296
19787,加美町立西小野田小学校,西小野田小,ニシオノダショウ,common,小学校,公立,宮城県,加美町,former,B104224450066,Q84493640
19787,加美町立西小野田小学校,西小野田,ニシオノダ,name,小学校,公立,宮城県,加美町,former,B104224450066,Q84493640
19788,加美町立宮崎小学校,宮崎小,ミヤザキショウ,common,小学校,公立,宮城県,加美町,current,B104224450075,Q21652792
19788,加美町立宮崎小学校,宮崎,ミヤザキ,name,小学校,公立,宮城県,加美町,current,B104224450075,Q21652792
19789,加美町立賀美石小学校,賀美石小,,common,小学校,公立,宮城県,加美町,current,B104224450084,
19789,加美町立賀美石小学校,賀美石,,name,小学校,公立,宮城県,加美町,current,B104224450084,
19790,加美町立小野田小学校,小野田小,,common,小学校,公立,宮城県,加美町,current,B104224450094,
19790,加美町立小野田小学校,小野田,,name,小学校,公立,宮城県,加美町,current,B104224450094,
19791,涌谷町立涌谷第一小学校,涌谷第一小,ワクヤダイイチショウ,common,小学校,公立,宮城県,涌谷町,current,B104225010011,Q84493959
19791,涌谷町立涌谷第一小学校,涌谷第一,ワクヤダイイチ,name,小学校,公立,宮城県,涌谷町,current,B104225010011,Q84493959
19792,涌谷町立月将館小学校,月将館小,ゲッショウカンショウ,common,小学校,公立,宮城県,涌谷町,current,B104225010020,Q84493964
19792,涌谷町立月将館小学校,月将館,ゲッショウカン,name,小学校,公立,宮城県,涌谷町,current,B104225010020,Q84493964
19793,涌谷町立箟岳白山小学校,箟岳白山小,ノノダケハクサンショウ,common,小学校,公立,宮城県,涌谷町,current,B104225010039,Q84493966
19793,涌谷町立箟岳白山小学校,箟岳白山,ノノダケハクサン,name,小学校,公立,宮城県,涌谷町,current,B104225010039,Q84493966
19794,美里町立小牛田小学校,小牛田小,コゴタショウ,common,小学校,公立,宮城県,美里町,current,B104225050012,Q84493970
19794,美里町立小牛田小学校,小牛田,コゴタ,name,小学校,公立,宮城県,美里町,current,B104225050012,Q84493970
19795,美里町立不動堂小学校,不動堂小,フドウドウショウ,common,小学校,公立,宮城県,美里町,current,B104225050021,Q84493974
19795,美里町立不動堂小学校,不動堂,フドウドウ,name,小学校,公立,宮城県,美里町,current,B104225050021,Q84493974
19796,美里町立北浦小学校,北浦小,キタウラショウ,common,小学校,公立,宮城県,美里町,current,B104225050030,Q84493978
19796,美里町立北浦小学校,北浦,キタウラ,name,小学校,公立,宮城県,美里町,current,B104225050030,Q84493978
19797,美里町立中埣小学校,中埣小,ナカゾネショウ,common,小学校,公立,宮城県,美里町,current,B104225050049,Q84493983
19797,美里町立中埣小学校,中埣,ナカゾネ,name,小学校,公立,宮城県,美里町,current,B104225050049,Q84493983
19798,美里町立青生小学校,青生小,アオウショウ,common,小学校,公立,宮城県,美里町,current,B104225050058,Q84493987
19798,美里町立青生小学校,青生,アオウ,name,小学校,公立,宮城県,美里町,current,B104225050058,Q84493987
