id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
1690,マトゥルナヒョウモンモドキ,マトゥルナヒョウモンモドキ,マトゥルナヒョウモンモドキ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Euphydryas_maturna_-_Museo_Tazzetti_395-2023.jpg,https://commons.wikimedia.org/wiki/File:Euphydryas_maturna_-_Museo_Tazzetti_395-2023.jpg,Q1351305
1691,マドガ,マドガ,マドガ,チョウ,no,チョウ目,Thyrididae,http://commons.wikimedia.org/wiki/Special:FilePath/Thyris_usitata1.jpg,https://commons.wikimedia.org/wiki/File:Thyris_usitata1.jpg,Q3017581
1692,マメガムシ,マメガムシ,マメガムシ,甲虫,no,コウチュウ目,ガムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1693,マメコガネ,マメコガネ,マメコガネ,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Popillia_japonica.jpg,https://commons.wikimedia.org/wiki/File:Popillia_japonica.jpg,Q1683382
1694,マメハンミョウ,マメハンミョウ,マメハンミョウ,甲虫,no,コウチュウ目,ツチハンミョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Epicauta_gorhami.jpg,https://commons.wikimedia.org/wiki/File:Epicauta_gorhami.jpg,Q2709732
1695,マユタテアカネ,マユタテアカネ,マユタテアカネ,トンボ,no,蜻蛉目,トンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Sympetrum_eroticum_%28female_s2%29.JPG,https://commons.wikimedia.org/wiki/File:Sympetrum_eroticum_%28female_s2%29.JPG,Q2637756
1696,マリコパ・ラティヴィッテッラ,マリコパ・ラティヴィッテッラ,マリコパ・ラティヴィッテッラ,チョウ,no,チョウ目,メイガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1697,マルカメムシ,マルカメムシ,マルカメムシ,カメムシ,no,カメムシ目,Plataspididae,http://commons.wikimedia.org/wiki/Special:FilePath/Megacopta_punctatissima.png,https://commons.wikimedia.org/wiki/File:Megacopta_punctatissima.png,Q21323711
1698,マルカ・プロクリナータ,マルカ・プロクリナータ,マルカ・プロクリナータ,チョウ,no,チョウ目,ヤガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1699,マルガタクワガタ,マルガタクワガタ,マルガタクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1700,マルクビクシコメツキ,マルクビクシコメツキ,マルクビクシコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1701,マルケシゲンゴロウ,マルケシゲンゴロウ,マルケシゲンゴロウ,甲虫,no,コウチュウ目,ゲンゴロウ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1702,マルコガタノゲンゴロウ,マルコガタノゲンゴロウ,マルコガタノゲンゴロウ,甲虫,no,コウチュウ目,ゲンゴロウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cybister_lewisianus_in_Aquamarine_Inawashiro_Kingfishers_Aquarium.jpg,https://commons.wikimedia.org/wiki/File:Cybister_lewisianus_in_Aquamarine_Inawashiro_Kingfishers_Aquarium.jpg,Q3423771
1703,マルスゾウカブト,マルスゾウカブト,マルスゾウカブト,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Megasoma_mars_m2.jpg,https://commons.wikimedia.org/wiki/File:Megasoma_mars_m2.jpg,Q644141
1704,マルタバンメンガタカブト,マルタバンメンガタカブト,マルタバンメンガタカブト,甲虫,no,コウチュウ目,Dynastidae,http://commons.wikimedia.org/wiki/Special:FilePath/Rhino_Beetle_%28Trichogomphus_martabani%29_%287796559346%29.jpg,https://commons.wikimedia.org/wiki/File:Rhino_Beetle_%28Trichogomphus_martabani%29_%287796559346%29.jpg,Q14868153
1705,マルタンヤンマ,マルタンヤンマ,マルタンヤンマ,トンボ,no,蜻蛉目,ヤンマ科,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%9E%E3%83%AB%E3%82%BF%E3%83%B3%E3%83%A4%E3%83%B3%E3%83%9E_%E5%92%8C%E6%B3%89%E5%B7%9D%28%E6%A8%AA%E6%B5%9C%29.jpg,https://commons.wikimedia.org/wiki/File:%E3%83%9E%E3%83%AB%E3%82%BF%E3%83%B3%E3%83%A4%E3%83%B3%E3%83%9E_%E5%92%8C%E6%B3%89%E5%B7%9D%28%E6%A8%AA%E6%B5%9C%29.jpg,Q2309686
1706,マルデオオホシミミヨトウ,マルデオオホシミミヨトウ,マルデオオホシミミヨトウ,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Condica_aroana.jpg,https://commons.wikimedia.org/wiki/File:Condica_aroana.jpg,Q2992250
1707,マルバネルリマダラ,マルバネルリマダラ,マルバネルリマダラ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/SalpinxNovaraeM_40_1a.jpg,https://commons.wikimedia.org/wiki/File:SalpinxNovaraeM_40_1a.jpg,Q2674249
1708,マルヒメツヤドロムシ,マルヒメツヤドロムシ,マルヒメツヤドロムシ,甲虫,no,コウチュウ目,Elmidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1709,マルミズムシ,マルミズムシ,マルミズムシ,カメムシ,no,カメムシ目,Pleidae,http://commons.wikimedia.org/wiki/Special:FilePath/Plea_minutissima_MHNT.jpg,https://commons.wikimedia.org/wiki/File:Plea_minutissima_MHNT.jpg,Q7779395
1710,マンディブラリスフタマタクワガタ,マンディブラリスフタマタクワガタ,マンディブラリスフタマタクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Hexarthrius_mandibularis.JPG,https://commons.wikimedia.org/wiki/File:Hexarthrius_mandibularis.JPG,Q1957044
1711,マンディブラリスミツノサイカブト,マンディブラリスミツノサイカブト,マンディブラリスミツノサイカブト,甲虫,no,コウチュウ目,コガネムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1712,ミイデラゴミムシ,ミイデラゴミムシ,ミイデラゴミムシ,甲虫,no,コウチュウ目,オサムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pheropsophus_jessoensis_on_the_concrete-block_wall_-_2.jpg,https://commons.wikimedia.org/wiki/File:Pheropsophus_jessoensis_on_the_concrete-block_wall_-_2.jpg,Q7731814
1713,ミオウラオビフタオシジミ,ミオウラオビフタオシジミ,ミオウラオビフタオシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Dacalana_mio_female_upperside.jpg,https://commons.wikimedia.org/wiki/File:Dacalana_mio_female_upperside.jpg,Q3916722
1714,ミオカワセミフタオシジミ,ミオカワセミフタオシジミ,ミオカワセミフタオシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Rachana_mioae_%E2%99%82_upperside.jpg,https://commons.wikimedia.org/wiki/File:Rachana_mioae_%E2%99%82_upperside.jpg,Q5972942
1715,ミオヤイロフタオシジミ,ミオヤイロフタオシジミ,ミオヤイロフタオシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Paruparo_mio_%E2%99%82%E2%99%80.JPG,https://commons.wikimedia.org/wiki/File:Paruparo_mio_%E2%99%82%E2%99%80.JPG,Q5973001
1716,ミカドアゲハ,ミカドアゲハ,ミカドアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/RN017_Graphium_doson.jpg,https://commons.wikimedia.org/wiki/File:RN017_Graphium_doson.jpg,Q1768094
1717,ミカドオオアリ,ミカドオオアリ,ミカドオオアリ,ハチ,no,ハチ目,アリ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_bee.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1718,ミカンキイロアザミウマ,ミカンキイロアザミウマ,ミカンキイロアザミウマ,その他,no,アザミウマ目,Thripidae,http://commons.wikimedia.org/wiki/Special:FilePath/Frankliniella_occidentalis_5364132-LGPT.jpg,https://commons.wikimedia.org/wiki/File:Frankliniella_occidentalis_5364132-LGPT.jpg,Q135374
1719,ミカンキジラミ,ミカンキジラミ,ミカンキジラミ,カメムシ,no,カメムシ目,Liviidae,http://commons.wikimedia.org/wiki/Special:FilePath/Asian_Citrus_Psyllid_adult.jpg,https://commons.wikimedia.org/wiki/File:Asian_Citrus_Psyllid_adult.jpg,Q5271771
1720,ミカンクロアブラムシ,ミカンクロアブラムシ,ミカンクロアブラムシ,カメムシ,no,カメムシ目,Aphididae,http://commons.wikimedia.org/wiki/Special:FilePath/Brown_citrus_aphid_5194050.png,https://commons.wikimedia.org/wiki/File:Brown_citrus_aphid_5194050.png,Q3658493
1721,ミカンコミバエ,ミカンコミバエ,ミカンコミバエ,ハエ,no,ハエ目,ミバエ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bactrocera_dorsalis.jpg,https://commons.wikimedia.org/wiki/File:Bactrocera_dorsalis.jpg,Q986445
1722,ミクラミヤマクワガタ,ミクラミヤマクワガタ,ミクラミヤマクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1723,ミスジチョウ,ミスジチョウ,ミスジチョウ,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Close_wing_mud_puddling_position_of_Neptis_philyra_%28M%C3%A9n%C3%A9tri%C3%A9s%2C_1859%29_-_Long-streak_Sailor.jpg,https://commons.wikimedia.org/wiki/File:Close_wing_mud_puddling_position_of_Neptis_philyra_%28M%C3%A9n%C3%A9tri%C3%A9s%2C_1859%29_-_Long-streak_Sailor.jpg,Q3338297
1724,ミスジツヤケシコメツキ,ミスジツヤケシコメツキ,ミスジツヤケシコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1725,ミズイロオナガシジミ,ミズイロオナガシジミ,ミズイロオナガシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mizuiroonagasijimi_08b2785q.jpg,https://commons.wikimedia.org/wiki/File:Mizuiroonagasijimi_08b2785q.jpg,Q4774745
1726,ミズカマキリ,ミズカマキリ,ミズカマキリ,カメムシ,no,カメムシ目,タイコウチ科,http://commons.wikimedia.org/wiki/Special:FilePath/Ranatra_chinensis_from_iNaturalist_photo_420648811.jpg,https://commons.wikimedia.org/wiki/File:Ranatra_chinensis_from_iNaturalist_photo_420648811.jpg,Q18382479
1727,ミズタマショウジョウバエ,ミズタマショウジョウバエ,ミズタマショウジョウバエ,ハエ,no,ハエ目,ショウジョウバエ科,http://commons.wikimedia.org/wiki/Special:FilePath/Drosophila_quinaria_wings.jpg,https://commons.wikimedia.org/wiki/File:Drosophila_quinaria_wings.jpg,Q13598212
1728,ミズヌマタカネフタオシジミ,ミズヌマタカネフタオシジミ,ミズヌマタカネフタオシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Tajuria_mizunumai_%E2%99%82and%E2%99%80..JPG,https://commons.wikimedia.org/wiki/File:Tajuria_mizunumai_%E2%99%82and%E2%99%80..JPG,Q7676920
1729,ミズメタマバエ,ミズメタマバエ,ミズメタマバエ,ハエ,no,ハエ目,タマバエ,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1730,ミゾツヤドロムシ,ミゾツヤドロムシ,ミゾツヤドロムシ,甲虫,no,コウチュウ目,Elmidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1731,ミゾムネチビサビキコリ,ミゾムネチビサビキコリ,ミゾムネチビサビキコリ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1732,ミツカドコオロギ,ミツカドコオロギ,ミツカドコオロギ,バッタ,no,バッタ目,コオロギ科,http://commons.wikimedia.org/wiki/Special:FilePath/Loxoblemmus_doenitzi_439327514_%28cropped%2C_rotated%29.jpg,https://commons.wikimedia.org/wiki/File:Loxoblemmus_doenitzi_439327514_%28cropped%2C_rotated%29.jpg,Q7780098
1733,ミツギリゾウムシ,ミツギリゾウムシ,ミツギリゾウムシ,甲虫,no,コウチュウ目,Brentidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1734,ミツモンケンモン,ミツモンケンモン,ミツモンケンモン,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cymatophoropsis_trimaculata_from_iNaturalist_photo_24141327.jpg,https://commons.wikimedia.org/wiki/File:Cymatophoropsis_trimaculata_from_iNaturalist_photo_24141327.jpg,Q7342122
1735,ミドリカミキリ,ミドリカミキリ,ミドリカミキリ,甲虫,no,コウチュウ目,カミキリムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Chloridolum_viride_midrikmkir01.jpg,https://commons.wikimedia.org/wiki/File:Chloridolum_viride_midrikmkir01.jpg,Q2466004
1736,ミドリサビコメツキ,ミドリサビコメツキ,ミドリサビコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Elateridae_-_Chalcolepidius_porcatus-1.JPG,https://commons.wikimedia.org/wiki/File:Elateridae_-_Chalcolepidius_porcatus-1.JPG,Q2366214
1737,ミドリシジミ,ミドリシジミ,ミドリシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/072-Neozephyrus_japonicus.JPG,https://commons.wikimedia.org/wiki/File:072-Neozephyrus_japonicus.JPG,Q5973031
1738,ミドリツチイナゴ,ミドリツチイナゴ,ミドリツチイナゴ,バッタ,no,バッタ目,バッタ科,http://commons.wikimedia.org/wiki/Special:FilePath/Chondracris_rosea_157295933.jpg,https://commons.wikimedia.org/wiki/File:Chondracris_rosea_157295933.jpg,Q10450934
1739,ミドリヒョウモン,ミドリヒョウモン,ミドリヒョウモン,チョウ,no,チョウ目,タテハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Argynnis_paphia_male_Grinda.jpg,https://commons.wikimedia.org/wiki/File:Argynnis_paphia_male_Grinda.jpg,Q503978
1740,ミナミアオカメムシ,ミナミアオカメムシ,ミナミアオカメムシ,カメムシ,no,カメムシ目,カメムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Nezara_viridula_MHNT_verte.jpg,https://commons.wikimedia.org/wiki/File:Nezara_viridula_MHNT_verte.jpg,Q600498
1741,ミナミイオウスジヒメカタゾウムシ,ミナミイオウスジヒメカタゾウムシ,ミナミイオウスジヒメカタゾウムシ,甲虫,no,コウチュウ目,ゾウムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1742,ミナミイオウヒメカタゾウムシ,ミナミイオウヒメカタゾウムシ,ミナミイオウヒメカタゾウムシ,甲虫,no,コウチュウ目,ゾウムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1743,ミナミカマバエ,ミナミカマバエ,ミナミカマバエ,ハエ,no,ハエ目,ミギワバエ科,http://commons.wikimedia.org/wiki/Special:FilePath/Ochthera_circularis.jpg,https://commons.wikimedia.org/wiki/File:Ochthera_circularis.jpg,Q14596890
1744,ミナミキチョウ,ミナミキチョウ,ミナミキチョウ,チョウ,no,チョウ目,シロチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Eurema_hecabe.jpg,https://commons.wikimedia.org/wiki/File:Eurema_hecabe.jpg,Q1768465
1745,ミナミツマキリヨトウ,ミナミツマキリヨトウ,ミナミツマキリヨトウ,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Callopistria_nobilior.jpg,https://commons.wikimedia.org/wiki/File:Callopistria_nobilior.jpg,Q3703338
1746,ミナミヒラタチビコメツキ,ミナミヒラタチビコメツキ,ミナミヒラタチビコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1747,ミノウスバ,ミノウスバ,ミノウスバ,チョウ,no,チョウ目,マダラガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pryeria_sinica.jpg,https://commons.wikimedia.org/wiki/File:Pryeria_sinica.jpg,Q2784147
1748,ミミズク,ミミズク,ミミズク,カメムシ,no,カメムシ目,ヨコバイ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_truebug.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1749,ミヤジマトンボ,ミヤジマトンボ,ミヤジマトンボ,トンボ,no,蜻蛉目,トンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Orthetrum_poecilops_from_iNaturalist_photo_292664461.png,https://commons.wikimedia.org/wiki/File:Orthetrum_poecilops_from_iNaturalist_photo_292664461.png,Q2235614
1750,ミヤマカミキリ,ミヤマカミキリ,ミヤマカミキリ,甲虫,no,コウチュウ目,カミキリムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Neocerambyx_raddei.png,https://commons.wikimedia.org/wiki/File:Neocerambyx_raddei.png,Q7736633
1751,ミヤマカミナリカミナリハムシ,ミヤマカミナリカミナリハムシ,ミヤマカミナリカミナリハムシ,甲虫,no,コウチュウ目,ハムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1752,ミヤマカラスアゲハ,ミヤマカラスアゲハ,ミヤマカラスアゲハ,チョウ,no,チョウ目,アゲハチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Papilio_maackii_male.JPG,https://commons.wikimedia.org/wiki/File:Papilio_maackii_male.JPG,Q923618
1753,ミヤマカラスシジミ,ミヤマカラスシジミ,ミヤマカラスシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Satyrium.mera.jpg,https://commons.wikimedia.org/wiki/File:Satyrium.mera.jpg,Q5973068
1754,ミヤマクワガタ,ミヤマクワガタ,ミヤマクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lucanus_maculifemoratus_maculifemoratus_sjh.jpg,https://commons.wikimedia.org/wiki/File:Lucanus_maculifemoratus_maculifemoratus_sjh.jpg,Q1142147
1755,ミヤマゴマキリガ,ミヤマゴマキリガ,ミヤマゴマキリガ,チョウ,no,チョウ目,ヤガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1756,ミヤマシジミ,ミヤマシジミ,ミヤマシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/%28MHNT%29_Plebejus_argyrognomon_-_Roztocze_Poland_-_male.jpg,https://commons.wikimedia.org/wiki/File:%28MHNT%29_Plebejus_argyrognomon_-_Roztocze_Poland_-_male.jpg,Q1303617
1757,ミヤマシロチョウ,ミヤマシロチョウ,ミヤマシロチョウ,チョウ,no,チョウ目,シロチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aporiahippia.JPG,https://commons.wikimedia.org/wiki/File:Aporiahippia.JPG,Q1309507
1758,ミヤマセセリ,ミヤマセセリ,ミヤマセセリ,チョウ,no,チョウ目,セセリチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Erynnis_montanus.JPG,https://commons.wikimedia.org/wiki/File:Erynnis_montanus.JPG,Q13613014
1759,ミヤマチャバネセセリ,ミヤマチャバネセセリ,ミヤマチャバネセセリ,チョウ,no,チョウ目,セセリチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/490-Pelopidas_jansonis.JPG,https://commons.wikimedia.org/wiki/File:490-Pelopidas_jansonis.JPG,Q5974043
1760,ミヤマヒラタクワガタ,ミヤマヒラタクワガタ,ミヤマヒラタクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Dorcus_kyanrauensis_%2843332499234%29.jpg,https://commons.wikimedia.org/wiki/File:Dorcus_kyanrauensis_%2843332499234%29.jpg,Q18653059
1761,ミラビリスノコギリクワガタ,ミラビリスノコギリクワガタ,ミラビリスノコギリクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1762,ミルンヤンマ,ミルンヤンマ,ミルンヤンマ,トンボ,no,蜻蛉目,ヤンマ科,http://commons.wikimedia.org/wiki/Special:FilePath/Planaeschna_milnei_%28male%29.jpg,https://commons.wikimedia.org/wiki/File:Planaeschna_milnei_%28male%29.jpg,Q2687947
1763,ミンダナオキイチゴシジミ,ミンダナオキイチゴシジミ,ミンダナオキイチゴシジミ,チョウ,no,チョウ目,シジミチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Sinthusa_mindanensis_%E2%99%82_upperside.jpg,https://commons.wikimedia.org/wiki/File:Sinthusa_mindanensis_%E2%99%82_upperside.jpg,Q5973140
1764,ミンミンゼミ,ミンミンゼミ,ミンミンゼミ,カメムシ,no,カメムシ目,セミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Oncotympana_maculaticollis_in_Mount_Ibuki.JPG,https://commons.wikimedia.org/wiki/File:Oncotympana_maculaticollis_in_Mount_Ibuki.JPG,Q5976819
1765,ムカシトンボ,ムカシトンボ,ムカシトンボ,トンボ,no,蜻蛉目,Epiophlebiidae,http://commons.wikimedia.org/wiki/Special:FilePath/Epiophlebia_superstes_by_OpenCage.jpg,https://commons.wikimedia.org/wiki/File:Epiophlebia_superstes_by_OpenCage.jpg,Q1314892
1766,ムカシナンバンダイコクコガネ,ムカシナンバンダイコクコガネ,ムカシナンバンダイコクコガネ,甲虫,yes,コウチュウ目,コガネムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1767,ムカシヤンマ,ムカシヤンマ,ムカシヤンマ,トンボ,no,蜻蛉目,Petaluridae,http://commons.wikimedia.org/wiki/Special:FilePath/Tanypteryx_pryeri.jpg,https://commons.wikimedia.org/wiki/File:Tanypteryx_pryeri.jpg,Q2251106
1768,ムクゲコノハ,ムクゲコノハ,ムクゲコノハ,チョウ,no,チョウ目,トモエガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lagoptera_juno.jpg,https://commons.wikimedia.org/wiki/File:Lagoptera_juno.jpg,Q105191620
1769,ムシモンオオクワガタ,ムシモンオオクワガタ,ムシモンオオクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1770,ムスジイトトンボ,ムスジイトトンボ,ムスジイトトンボ,トンボ,no,蜻蛉目,イトトンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Paracercion_malayanum_lateral_view.jpg,https://commons.wikimedia.org/wiki/File:Paracercion_malayanum_lateral_view.jpg,Q972853
1771,ムナビロサビキコリ,ムナビロサビキコリ,ムナビロサビキコリ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1772,ムネアカアワフキ,ムネアカアワフキ,ムネアカアワフキ,カメムシ,no,カメムシ目,Machaerotidae,http://commons.wikimedia.org/wiki/Special:FilePath/Hindoloides_bipunctata_muneakaawahuki01.jpg,https://commons.wikimedia.org/wiki/File:Hindoloides_bipunctata_muneakaawahuki01.jpg,Q10524230
1773,ムネアカオオアリ,ムネアカオオアリ,ムネアカオオアリ,ハチ,no,ハチ目,アリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Camponotus_obscuripes_DSC_0417.jpg,https://commons.wikimedia.org/wiki/File:Camponotus_obscuripes_DSC_0417.jpg,Q849895
1774,ムネアカオオクロテントウ,ムネアカオオクロテントウ,ムネアカオオクロテントウ,甲虫,no,コウチュウ目,テントウムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1775,ムネアカセンチコガネ,ムネアカセンチコガネ,ムネアカセンチコガネ,甲虫,no,コウチュウ目,Bolboceratidae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1776,ムネアカハラビロカマキリ,ムネアカハラビロカマキリ,ムネアカハラビロカマキリ,その他,no,カマキリ目,カマキリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Hierodula_chinensis.jpg,https://commons.wikimedia.org/wiki/File:Hierodula_chinensis.jpg,Q5897269
1777,ムネクリイロボタル,ムネクリイロボタル,ムネクリイロボタル,甲虫,no,コウチュウ目,ホタル科,http://commons.wikimedia.org/wiki/Special:FilePath/Cyphonocerus_ruficollis_2552543412_crop.png,https://commons.wikimedia.org/wiki/File:Cyphonocerus_ruficollis_2552543412_crop.png,Q2467761
1778,ムネピカコメツキ,ムネピカコメツキ,ムネピカコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1779,ムモンハビロキバガ,ムモンハビロキバガ,ムモンハビロキバガ,チョウ,no,チョウ目,ヒゲナガキバガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Scythropiodes_lividula_Imago_released_after_emergence01a.jpg,https://commons.wikimedia.org/wiki/File:Scythropiodes_lividula_Imago_released_after_emergence01a.jpg,Q27439450
