id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
84,スローロリス,スローロリス,スローロリス,哺乳類,no,サル目,ロリス科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_eb5ff3d3e2d5_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_eb5ff3d3e2d5_generated.webp,
85,ムジカザリドリ,ムジカザリドリ,ムジカザリドリ,鳥類,no,スズメ目,カザリドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lipaugus_vociferans_-_Screaming_Piha%3B_Manaus%2C_Amazonas%2C_Brazil.jpg,https://commons.wikimedia.org/wiki/File:Lipaugus_vociferans_-_Screaming_Piha%3B_Manaus%2C_Amazonas%2C_Brazil.jpg,Q1067401
86,アルジェリアゴジュウカラ,アルジェリアゴジュウカラ,アルジェリアゴジュウカラ,鳥類,no,スズメ目,ゴジュウカラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Sitta_ledanti_-_Karim_Haddad_-_male.jpeg,https://commons.wikimedia.org/wiki/File:Sitta_ledanti_-_Karim_Haddad_-_male.jpeg,Q780476
87,パナマトゲポケットマウス,パナマトゲポケットマウス,パナマトゲポケットマウス,哺乳類,no,ネズミ目,ポケットマウス科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_53f11f7325d4_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_53f11f7325d4_generated.webp,
88,シシオザル,シシオザル,シシオザル,哺乳類,no,サル目,オナガザル科,http://commons.wikimedia.org/wiki/Special:FilePath/Lion-tailed_macaque_by_N._A._Naseer.jpg,https://commons.wikimedia.org/wiki/File:Lion-tailed_macaque_by_N._A._Naseer.jpg,Q506518
89,アカサンコウチョウ,アカサンコウチョウ,アカサンコウチョウ,鳥類,no,スズメ目,カササギヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Terpsiphone_cinnamomea_unirufa_MoNH_Vienna.jpg,https://commons.wikimedia.org/wiki/File:Terpsiphone_cinnamomea_unirufa_MoNH_Vienna.jpg,Q2066661
90,ジョンストンジェネット,ジョンストンジェネット,ジョンストンジェネット,哺乳類,no,ネコ目,ジャコウネコ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_810705d1680f_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_810705d1680f_generated.webp,
91,アオバネフウキンチョウ,アオバネフウキンチョウ,アオバネフウキンチョウ,鳥類,no,スズメ目,フウキンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Tangara_varia_-_Dotted_Tanager_%28male%29%3B_Manaus%2C_Amazonas%2C_Brazil.jpg,https://commons.wikimedia.org/wiki/File:Tangara_varia_-_Dotted_Tanager_%28male%29%3B_Manaus%2C_Amazonas%2C_Brazil.jpg,Q2879302
92,フタオビチドリ,フタオビチドリ,フタオビチドリ,鳥類,no,チドリ目,チドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Juvenile_killdeer.jpg,https://commons.wikimedia.org/wiki/File:Juvenile_killdeer.jpg,Q755737
93,チャイロアオヒヨ,チャイロアオヒヨ,チャイロアオヒヨ,鳥類,no,スズメ目,ヒヨドリ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_8be2e6970308_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_8be2e6970308_generated.webp,
94,キヌザル,キヌザル,キヌザル,NA,no,,,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_unknown.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
95,ノドジロハチマキミツスイ,ノドジロハチマキミツスイ,ノドジロハチマキミツスイ,鳥類,no,スズメ目,ミツスイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Melithreptus_albogularis_1.jpg,https://commons.wikimedia.org/wiki/File:Melithreptus_albogularis_1.jpg,Q281744
96,ミミナシミズネズミ,ミミナシミズネズミ,ミミナシミズネズミ,哺乳類,no,ネズミ目,ネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,
97,チャイロニワシドリ,チャイロニワシドリ,チャイロニワシドリ,鳥類,no,スズメ目,ニワシドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Vogelkop_Bowerbird_0A2A9564.jpg,https://commons.wikimedia.org/wiki/File:Vogelkop_Bowerbird_0A2A9564.jpg,Q520619
98,オリーブフサボウシハエトリ,オリーブフサボウシハエトリ,オリーブフサボウシハエトリ,鳥類,no,スズメ目,タイランチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mitrephanes_olivaceus_-_David_F._Belmonte_-_247541239.jpeg,https://commons.wikimedia.org/wiki/File:Mitrephanes_olivaceus_-_David_F._Belmonte_-_247541239.jpeg,Q1260121
99,マダガスカルミヤマムシクイ,マダガスカルミヤマムシクイ,マダガスカルミヤマムシクイ,鳥類,no,スズメ目,テトラカヒヨドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cryptic_Warbler_iNaturalist.jpg,https://commons.wikimedia.org/wiki/File:Cryptic_Warbler_iNaturalist.jpg,Q1588019
100,マユジロショウドウツバメ,マユジロショウドウツバメ,マユジロショウドウツバメ,鳥類,no,スズメ目,ツバメ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_0c17c6aa3490_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_0c17c6aa3490_generated.webp,
101,ツツドリ,ツツドリ,ツツドリ,鳥類,no,カッコウ目,カッコウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cuculus_saturatus_Yongkola_Bhutan_1.jpg,https://commons.wikimedia.org/wiki/File:Cuculus_saturatus_Yongkola_Bhutan_1.jpg,Q1075576
102,ティエンシャントガリネズミ,ティエンシャントガリネズミ,ティエンシャントガリネズミ,NA,no,,,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_unknown.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
103,チョウゲンボウ,チョウゲンボウ,チョウゲンボウ,鳥類,no,ハヤブサ目,ハヤブサ科,http://commons.wikimedia.org/wiki/Special:FilePath/Common_kestrel_falco_tinnunculus.jpg,https://commons.wikimedia.org/wiki/File:Common_kestrel_falco_tinnunculus.jpg,Q26490
104,キタオブトイワバネズミ,キタオブトイワバネズミ,キタオブトイワバネズミ,哺乳類,no,ネズミ目,ネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,
105,キンクロカザリドリ,キンクロカザリドリ,キンクロカザリドリ,鳥類,no,スズメ目,カザリドリ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_c92d706c5c0a_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_c92d706c5c0a_generated.webp,
106,アメリカナキウサギ,アメリカナキウサギ,アメリカナキウサギ,哺乳類,no,ウサギ目,ナキウサギ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_01d622a9ed23_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_01d622a9ed23_generated.webp,
107,ノドジロオマキザル,ノドジロオマキザル,ノドジロオマキザル,哺乳類,no,サル目,オマキザル科,http://commons.wikimedia.org/wiki/Special:FilePath/Panamanian_white-faced_capuchins_%2881622%292.jpg,https://commons.wikimedia.org/wiki/File:Panamanian_white-faced_capuchins_%2881622%292.jpg,Q31836365
108,ミズテンレック,ミズテンレック,ミズテンレック,哺乳類,no,アフリカトガリネズミ目,テンレック科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_f369e961d6ca_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_f369e961d6ca_generated.webp,
109,ベニハワイミツスイ,ベニハワイミツスイ,ベニハワイミツスイ,鳥類,no,スズメ目,アトリ科,http://commons.wikimedia.org/wiki/Special:FilePath/%CA%BBI%CA%BBiwi_%285-5-2018%29_Hosmer_Grove%2C_Haleakala_Nat_Park%2C_Maui_co%2C_Hawaii_-01_%2841106135465%29.jpg,https://commons.wikimedia.org/wiki/File:%CA%BBI%CA%BBiwi_%285-5-2018%29_Hosmer_Grove%2C_Haleakala_Nat_Park%2C_Maui_co%2C_Hawaii_-01_%2841106135465%29.jpg,Q27075754
110,ズグロオビロインコ,ズグロオビロインコ,ズグロオビロインコ,鳥類,no,オウム目,ヨウム科,http://commons.wikimedia.org/wiki/Special:FilePath/Lorius_hypoinochrous_-_perching_on_a_hat.jpg,https://commons.wikimedia.org/wiki/File:Lorius_hypoinochrous_-_perching_on_a_hat.jpg,Q1268617
111,ミズベトガリネズミ,ミズベトガリネズミ,ミズベトガリネズミ,哺乳類,no,真無盲腸目,トガリネズミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Northern_water_shrew_with_young.jpg,https://commons.wikimedia.org/wiki/File:Northern_water_shrew_with_young.jpg,Q2043191
112,チビタイランチョウ,チビタイランチョウ,チビタイランチョウ,鳥類,no,スズメ目,トガリハシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Terenotriccus_erythrurus_-_Ruddy-tailed_flycatcher%3B_Rio_Branco%2C_Acre%2C_Brazil.jpg,https://commons.wikimedia.org/wiki/File:Terenotriccus_erythrurus_-_Ruddy-tailed_flycatcher%3B_Rio_Branco%2C_Acre%2C_Brazil.jpg,Q901888
113,ウスヒメドリ,ウスヒメドリ,ウスヒメドリ,鳥類,no,スズメ目,ゴマフスズメ科,http://commons.wikimedia.org/wiki/Special:FilePath/Spizella_pallida4_edit.jpg,https://commons.wikimedia.org/wiki/File:Spizella_pallida4_edit.jpg,Q551729
114,シロガシラツクシガモ,シロガシラツクシガモ,シロガシラツクシガモ,鳥類,no,カモ目,カモ科,http://commons.wikimedia.org/wiki/Special:FilePath/Tadorna_radjah_-_Centenary_Lakes.jpg,https://commons.wikimedia.org/wiki/File:Tadorna_radjah_-_Centenary_Lakes.jpg,Q28125248
115,ヒメヤチネズミ,ヒメヤチネズミ,ヒメヤチネズミ,哺乳類,no,ネズミ目,キヌゲネズミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Myodes_rutilus.jpeg,https://commons.wikimedia.org/wiki/File:Myodes_rutilus.jpeg,Q608821
116,チャイロキンバト,チャイロキンバト,チャイロキンバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Chalcophaps_stephani%2C_Bitung%2C_Sulawesi_Utara%2C_Indonesia_107896358.jpg,https://commons.wikimedia.org/wiki/File:Chalcophaps_stephani%2C_Bitung%2C_Sulawesi_Utara%2C_Indonesia_107896358.jpg,Q901699
117,フタスジアメリカムシクイ,フタスジアメリカムシクイ,フタスジアメリカムシクイ,鳥類,no,スズメ目,アメリカムシクイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Worm-eating_Warbler.jpg,https://commons.wikimedia.org/wiki/File:Worm-eating_Warbler.jpg,Q269463
118,ハイズキンフウキンチョウ,ハイズキンフウキンチョウ,ハイズキンフウキンチョウ,鳥類,no,スズメ目,フウキンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cnemoscopus_rubrirostris.jpg,https://commons.wikimedia.org/wiki/File:Cnemoscopus_rubrirostris.jpg,Q262449
119,ナンベイレンカク,ナンベイレンカク,ナンベイレンカク,鳥類,no,チドリ目,レンカク科,http://commons.wikimedia.org/wiki/Special:FilePath/Acana_jacana_-near_Yarina_Lodge%2C_Napo_Province%2C_Ecuador_-adult-8_cropped.jpg,https://commons.wikimedia.org/wiki/File:Acana_jacana_-near_Yarina_Lodge%2C_Napo_Province%2C_Ecuador_-adult-8_cropped.jpg,Q856201
120,タケネズミ,タケネズミ,タケネズミ,哺乳類,no,ネズミ目,メクラネズミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Rhizomys_sinensis_-_Kunming_Natural_History_Museum_of_Zoology_-_DSC02460.JPG,https://commons.wikimedia.org/wiki/File:Rhizomys_sinensis_-_Kunming_Natural_History_Museum_of_Zoology_-_DSC02460.JPG,Q2583168
121,ヒメオマキマウス,ヒメオマキマウス,ヒメオマキマウス,哺乳類,no,ネズミ目,ネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,
122,マスコットコトンラット,マスコットコトンラット,マスコットコトンラット,哺乳類,no,ネズミ目,キヌゲネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_95f5ddca88f2_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_95f5ddca88f2_generated.webp,
123,ヒロバアカネズミ,ヒロバアカネズミ,ヒロバアカネズミ,NA,no,,,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_unknown.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
124,スティーブンズウッドラット,スティーブンズウッドラット,スティーブンズウッドラット,哺乳類,no,ネズミ目,キヌゲネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_95f5ddca88f2_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_95f5ddca88f2_generated.webp,
125,ヌマガレイ,ヌマガレイ,ヌマガレイ,魚類,no,カレイ目,カレイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Starry_Flounder.JPG,https://commons.wikimedia.org/wiki/File:Starry_Flounder.JPG,Q166833
126,アホロートル,アホロートル,アホロートル,両生類,no,有尾目,トラフサンショウウオ科,http://commons.wikimedia.org/wiki/Special:FilePath/Ambystoma_mexicanum_Natural_History_Museum_University_of_Pisa_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Ambystoma_mexicanum_Natural_History_Museum_University_of_Pisa_%28cropped%29.jpg,Q22718
127,オオカワウソ,オオカワウソ,オオカワウソ,哺乳類,no,ネコ目,イタチ科,http://commons.wikimedia.org/wiki/Special:FilePath/Giantotter.jpg,https://commons.wikimedia.org/wiki/File:Giantotter.jpg,Q83774
128,アオボウシフウキンチョウ,アオボウシフウキンチョウ,アオボウシフウキンチョウ,鳥類,no,スズメ目,フウキンチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pipraeidea_melanonota%2C_Sa%C3%ADra-vi%C3%BAva%2C_Fawn-breasted_Tanager.jpg,https://commons.wikimedia.org/wiki/File:Pipraeidea_melanonota%2C_Sa%C3%ADra-vi%C3%BAva%2C_Fawn-breasted_Tanager.jpg,Q384702
129,シマゴマ,シマゴマ,シマゴマ,鳥類,no,スズメ目,ヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Luscinia_sibilans_-_Khao_Yai.jpg,https://commons.wikimedia.org/wiki/File:Luscinia_sibilans_-_Khao_Yai.jpg,Q1192214
130,オナガバト,オナガバト,オナガバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Macropygia_phasianella.jpg,https://commons.wikimedia.org/wiki/File:Macropygia_phasianella.jpg,Q628225
131,ススイロホップマウス,ススイロホップマウス,ススイロホップマウス,哺乳類,no,ネズミ目,ネズミ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af901806dd7b_generated.webp,
132,コガネメキシコインコ,コガネメキシコインコ,コガネメキシコインコ,鳥類,no,オウム目,ヨウム科,http://commons.wikimedia.org/wiki/Special:FilePath/Aratinga_solstitialis_-captive-two-8a.jpg,https://commons.wikimedia.org/wiki/File:Aratinga_solstitialis_-captive-two-8a.jpg,Q225039
133,アオバコバシガン,アオバコバシガン,アオバコバシガン,鳥類,no,カモ目,カモ科,http://commons.wikimedia.org/wiki/Special:FilePath/Blue-winged_goose_%28Cyanochen_cyanoptera%29.jpg,https://commons.wikimedia.org/wiki/File:Blue-winged_goose_%28Cyanochen_cyanoptera%29.jpg,Q658658
134,アカカンガルー,アカカンガルー,アカカンガルー,哺乳類,no,カンガルー目,カンガルー科,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg,https://commons.wikimedia.org/wiki/File:RedKangaroo1.jpg,Q53462
135,ズアカサザイ,ズアカサザイ,ズアカサザイ,鳥類,no,スズメ目,ズアカサザイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Zeledonia_coronata_294579867.jpg,https://commons.wikimedia.org/wiki/File:Zeledonia_coronata_294579867.jpg,Q187361
136,ズグロオオコノハズク,ズグロオオコノハズク,ズグロオオコノハズク,鳥類,no,フクロウ目,フクロウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Megascops_atricapilla_-Vale_do_Ribeira%2C_Registro%2C_Sao_Paulo%2C_Brazil-8.jpg,https://commons.wikimedia.org/wiki/File:Megascops_atricapilla_-Vale_do_Ribeira%2C_Registro%2C_Sao_Paulo%2C_Brazil-8.jpg,Q786102
137,ヒグマ,ヒグマ,ヒグマ,哺乳類,no,ネコ目,クマ科,http://commons.wikimedia.org/wiki/Special:FilePath/Brown_bear.jpg,https://commons.wikimedia.org/wiki/File:Brown_bear.jpg,Q36341
